timestamp,source_ip,destination_ip,protocol,bytes_sent,bytes_received,duration,packet_rate,content_type,user_type,activity_label,anomaly_type,is_malicious
2024-06-10 21:00:00,192.168.1.165,10.0.0.29,UDP,14098,18758,103.24,165.33,chat,learner,submit_assignment,Normal,0
2024-04-15 05:54:00,192.168.2.203,10.0.2.86,TCP,1356,10347,1.98,96.42,VR-session,learner,stream,Normal,0
2024-12-19 19:21:00,192.168.1.35,10.0.0.78,HTTP,7508,11094,37.17,101.02,quiz,teacher,VR_interaction,Normal,0
2024-07-14 23:48:00,192.168.2.223,10.0.1.212,TCP,22369,13975,55.15,122.15,lecture,teacher,submit_assignment,Normal,0
2024-04-14 17:55:00,192.168.0.46,10.0.0.187,UDP,5811,18841,6.61,153.92,video,admin,discussion,Normal,0
2024-02-09 16:15:00,192.168.2.202,10.0.0.227,HTTP,20037,8953,2.74,15.88,lecture,admin,discussion,Normal,0
2024-12-12 14:30:00,192.168.0.167,10.0.2.97,HTTP,22675,10634,21.13,18.82,chat,teacher,login,Normal,0
2024-06-22 20:18:00,192.168.2.207,10.0.0.96,UDP,5949,9511,87.21,166.55,quiz,teacher,discussion,Normal,0
2024-12-17 07:02:00,192.168.2.183,10.0.0.62,WebRTC,18024,5160,69.79,180.17,quiz,admin,submit_assignment,Normal,0
2024-11-17 19:57:00,192.168.1.195,10.0.0.200,HTTPS,22662,13896,101.39,124.97,VR-session,teacher,stream,Normal,0
2024-07-02 19:55:00,192.168.1.196,10.0.0.82,TCP,12343,3971,48.36,108.81,lecture,admin,stream,Spoofing,1
2024-05-22 12:09:00,192.168.0.125,10.0.2.69,HTTP,10011,10389,75.39,157.82,VR-session,admin,VR_interaction,Normal,0
2024-08-28 00:25:00,192.168.2.141,10.0.2.4,TCP,22559,6930,85.54,87.37,VR-session,learner,submit_assignment,Normal,0
2024-04-08 13:27:00,192.168.1.161,10.0.2.27,HTTPS,20365,9565,9.62,187.96,chat,learner,VR_interaction,Normal,0
2024-03-17 11:12:00,192.168.1.45,10.0.2.159,HTTP,8348,17264,4.47,121.34,chat,learner,login,Normal,0
2024-01-06 11:06:00,192.168.2.61,10.0.2.215,HTTPS,23552,6502,22.67,46.14,quiz,teacher,login,Normal,0
2024-04-28 01:14:00,192.168.0.96,10.0.0.29,HTTP,14194,701,105.03,89.89,lecture,admin,submit_assignment,Normal,0
2024-02-20 18:08:00,192.168.1.69,10.0.2.154,HTTP,21300,5654,46.25,59.55,VR-session,learner,discussion,Normal,0
2024-02-18 14:56:00,192.168.2.64,10.0.2.248,WebRTC,22834,18208,69.51,112.55,VR-session,AI-assistant,stream,Normal,0
2024-12-06 23:52:00,192.168.2.121,10.0.0.117,HTTP,12996,5049,117.22,189.32,quiz,teacher,discussion,Normal,0
2024-01-30 02:43:00,192.168.0.197,10.0.0.172,UDP,22793,8151,91.63,146.57,quiz,teacher,stream,Normal,0
2024-12-12 21:58:00,192.168.0.252,10.0.1.193,TCP,22112,6658,64.9,120.95,lecture,teacher,discussion,Normal,0
2024-10-11 21:24:00,192.168.2.253,10.0.0.208,TCP,17886,4384,81.94,17.57,video,teacher,discussion,Normal,0
2024-02-08 03:26:00,192.168.1.170,10.0.0.141,HTTPS,21351,13214,40.87,198.2,video,teacher,submit_assignment,DDoS,1
2024-08-28 00:39:00,192.168.2.250,10.0.0.61,WebRTC,6562,10689,2.56,52.39,quiz,admin,stream,Normal,0
2024-03-03 10:27:00,192.168.2.147,10.0.1.41,TCP,21523,4170,97.16,192.57,VR-session,AI-assistant,submit_assignment,Port Scan,1
2024-11-18 08:44:00,192.168.0.27,10.0.1.125,HTTPS,6344,1369,56.23,17.27,VR-session,learner,VR_interaction,Normal,0
2024-07-31 13:25:00,192.168.1.51,10.0.0.222,HTTPS,4731,1809,9.13,27.18,quiz,learner,login,Normal,0
2024-10-23 05:40:00,192.168.2.54,10.0.2.4,WebRTC,4773,18665,111.84,142.27,chat,teacher,stream,Normal,0
2024-10-15 23:09:00,192.168.1.88,10.0.2.139,HTTPS,4730,11278,110.1,60.03,quiz,teacher,VR_interaction,Normal,0
2024-04-22 11:20:00,192.168.2.159,10.0.1.33,HTTPS,10668,13873,117.24,175.85,lecture,teacher,VR_interaction,Normal,0
2024-09-13 22:30:00,192.168.0.156,10.0.2.130,HTTPS,8494,14271,93.11,11.54,lecture,admin,login,Phishing,1
2024-03-01 10:00:00,192.168.0.170,10.0.2.16,HTTPS,14105,12794,60.64,15.38,chat,AI-assistant,stream,Normal,0
2024-05-18 13:32:00,192.168.2.37,10.0.1.96,TCP,16093,13617,51.73,70.84,VR-session,AI-assistant,VR_interaction,Normal,0
2024-04-19 07:08:00,192.168.2.41,10.0.2.53,TCP,16056,5818,1.12,37.98,quiz,learner,stream,Normal,0
2024-12-06 05:58:00,192.168.0.38,10.0.0.52,WebRTC,4273,14103,10.69,50.25,quiz,learner,VR_interaction,Normal,0
2024-12-02 16:18:00,192.168.1.172,10.0.0.120,UDP,22028,15676,6.85,137.34,lecture,teacher,VR_interaction,Normal,0
2024-12-15 14:40:00,192.168.2.200,10.0.1.13,HTTP,23566,12379,52.89,91.13,VR-session,learner,VR_interaction,Normal,0
2024-02-10 22:04:00,192.168.0.139,10.0.0.176,UDP,16795,17796,83.56,24.21,VR-session,teacher,login,Phishing,1
2024-06-04 23:09:00,192.168.1.99,10.0.0.132,HTTPS,20607,18179,95.14,142.04,video,admin,login,Normal,0
2024-04-13 17:46:00,192.168.0.91,10.0.2.121,WebRTC,22206,18569,95.68,197.18,chat,learner,discussion,Normal,0
2024-04-05 12:18:00,192.168.2.31,10.0.0.217,HTTP,2102,8276,52.08,24.71,VR-session,admin,stream,Normal,0
2024-11-09 19:24:00,192.168.1.209,10.0.2.244,UDP,24161,14435,42.29,192.98,quiz,learner,discussion,Normal,0
2024-02-24 07:50:00,192.168.1.90,10.0.1.44,HTTPS,21334,13272,104.59,160.07,video,teacher,stream,Normal,0
2024-01-03 20:15:00,192.168.2.81,10.0.2.147,WebRTC,722,2471,97.24,32.41,lecture,teacher,login,Normal,0
2024-12-04 13:53:00,192.168.2.223,10.0.2.212,HTTPS,19270,7226,79.03,97.53,lecture,admin,stream,DDoS,1
2024-02-07 08:49:00,192.168.1.70,10.0.0.166,TCP,15683,8218,115.77,11.6,video,learner,stream,Normal,0
2024-01-29 17:18:00,192.168.2.222,10.0.1.8,HTTPS,14546,8469,30.9,101.67,quiz,admin,stream,Normal,0
2024-03-03 18:58:00,192.168.2.35,10.0.1.213,UDP,9634,14199,110.11,10.97,chat,admin,stream,DDoS,1
2024-09-26 08:00:00,192.168.0.195,10.0.1.72,UDP,23462,13023,32.04,163.3,video,learner,VR_interaction,Normal,0
2024-11-09 03:45:00,192.168.1.158,10.0.2.127,WebRTC,12477,1746,75.77,91.57,chat,learner,login,Normal,0
2024-03-27 12:51:00,192.168.1.86,10.0.0.33,HTTPS,18346,1614,23.49,150.24,chat,AI-assistant,VR_interaction,Normal,0
2024-01-19 06:33:00,192.168.1.239,10.0.2.245,HTTP,19102,15512,70.58,130.39,chat,AI-assistant,discussion,Normal,0
2024-08-04 04:23:00,192.168.2.101,10.0.0.77,TCP,3616,4404,4.7,130.13,chat,learner,VR_interaction,Normal,0
2024-05-17 11:56:00,192.168.0.203,10.0.2.163,UDP,17300,19505,88.27,96.37,VR-session,AI-assistant,stream,Normal,0
2024-11-02 19:49:00,192.168.2.63,10.0.0.71,WebRTC,21826,6739,102.25,120.95,quiz,AI-assistant,VR_interaction,Normal,0
2024-08-02 14:38:00,192.168.1.89,10.0.1.229,WebRTC,16430,13077,114.34,16.51,chat,teacher,login,Normal,0
2024-11-20 02:22:00,192.168.2.158,10.0.1.240,WebRTC,18347,11636,109.26,12.89,video,learner,submit_assignment,DDoS,1
2024-06-21 11:36:00,192.168.1.31,10.0.0.81,WebRTC,15543,1313,51.09,111.04,VR-session,learner,stream,Normal,0
2024-01-23 19:05:00,192.168.0.153,10.0.1.11,WebRTC,20576,4799,95.34,139.01,chat,admin,submit_assignment,Normal,0
2024-04-04 20:28:00,192.168.1.57,10.0.0.51,WebRTC,5129,12757,88.7,63.63,chat,teacher,login,Normal,0
2024-04-27 11:06:00,192.168.1.121,10.0.1.191,TCP,10235,2010,105.38,20.75,quiz,AI-assistant,VR_interaction,Malware Injection,1
2024-11-04 23:43:00,192.168.1.48,10.0.2.75,WebRTC,13407,17876,97.56,27.84,chat,teacher,VR_interaction,Normal,0
2024-06-15 23:40:00,192.168.1.183,10.0.2.99,WebRTC,6540,4634,58.7,79.73,VR-session,admin,login,Malware Injection,1
2024-10-01 02:50:00,192.168.1.127,10.0.0.43,WebRTC,17792,11534,34.14,58.92,VR-session,learner,login,Normal,0
2024-01-15 16:52:00,192.168.0.141,10.0.2.35,TCP,24622,9896,49.4,129.3,VR-session,admin,login,Normal,0
2024-06-17 10:43:00,192.168.0.197,10.0.2.236,TCP,19422,16566,82.53,117.73,VR-session,learner,VR_interaction,Normal,0
2024-07-02 12:39:00,192.168.1.79,10.0.0.110,WebRTC,20698,15740,8.93,69.56,video,admin,login,DDoS,1
2024-06-06 11:08:00,192.168.2.4,10.0.1.234,WebRTC,16845,12826,96.32,120.93,chat,admin,VR_interaction,Normal,0
2024-11-05 04:41:00,192.168.1.24,10.0.1.246,TCP,9527,9854,69.86,187.77,quiz,AI-assistant,submit_assignment,Normal,0
2024-12-29 20:59:00,192.168.1.219,10.0.2.121,TCP,9418,4615,100.25,126.27,lecture,teacher,login,Normal,0
2024-12-16 08:59:00,192.168.1.72,10.0.2.224,UDP,587,3988,118.88,66.73,lecture,admin,discussion,Normal,0
2024-01-28 13:01:00,192.168.1.159,10.0.0.67,UDP,12645,9656,69.2,171.46,VR-session,learner,VR_interaction,Normal,0
2024-09-02 01:55:00,192.168.0.12,10.0.2.194,HTTP,14834,11424,6.55,139.17,VR-session,learner,submit_assignment,Normal,0
2024-03-21 01:01:00,192.168.2.11,10.0.2.24,WebRTC,6542,3819,15.94,54.31,quiz,learner,VR_interaction,DDoS,1
2024-12-15 16:02:00,192.168.2.143,10.0.0.200,WebRTC,9849,7472,116.24,179.21,chat,learner,login,Normal,0
2024-07-23 12:09:00,192.168.1.127,10.0.2.60,WebRTC,8731,1209,94.26,67.08,chat,AI-assistant,login,Normal,0
2024-03-30 20:27:00,192.168.0.70,10.0.1.83,UDP,15247,3203,66.64,92.17,lecture,AI-assistant,VR_interaction,DDoS,1
2024-05-01 23:02:00,192.168.0.142,10.0.2.243,WebRTC,15582,9563,75.67,152.74,chat,teacher,login,Normal,0
2024-07-12 19:55:00,192.168.1.19,10.0.2.229,HTTP,21287,9612,19.35,125.64,video,admin,discussion,Normal,0
2024-10-17 06:36:00,192.168.2.76,10.0.1.43,HTTP,4112,8002,31.87,155.01,VR-session,learner,login,Normal,0
2024-06-14 04:33:00,192.168.2.102,10.0.0.175,HTTP,9403,16883,32.07,158.02,chat,admin,discussion,Phishing,1
2024-08-26 02:19:00,192.168.2.231,10.0.1.39,HTTP,10649,11294,39.93,172.49,video,AI-assistant,login,Normal,0
2024-07-02 20:48:00,192.168.0.180,10.0.0.222,WebRTC,22593,13701,95.27,24.15,chat,admin,submit_assignment,Normal,0
2024-03-03 01:20:00,192.168.1.207,10.0.2.229,HTTPS,1353,12916,2.96,49.79,video,learner,discussion,Normal,0
2024-12-15 17:57:00,192.168.2.187,10.0.2.168,HTTP,17149,17444,88.82,23.5,lecture,AI-assistant,login,Normal,0
2024-07-13 06:11:00,192.168.1.48,10.0.1.194,HTTPS,18412,1373,18.7,32.38,VR-session,learner,VR_interaction,Spoofing,1
2024-09-15 00:33:00,192.168.0.253,10.0.1.215,UDP,16590,4899,80.67,111.51,lecture,teacher,submit_assignment,Malware Injection,1
2024-06-28 10:59:00,192.168.1.32,10.0.0.244,HTTP,24912,16353,42.47,79.59,quiz,AI-assistant,login,Normal,0
2024-02-05 15:07:00,192.168.0.23,10.0.0.223,UDP,12468,11259,14.76,110.71,quiz,teacher,VR_interaction,Phishing,1
2024-08-27 00:47:00,192.168.2.18,10.0.1.211,HTTPS,7562,7831,60.57,139.99,lecture,admin,stream,Normal,0
2024-11-16 06:25:00,192.168.2.208,10.0.2.146,WebRTC,9531,10623,15.62,96.03,quiz,AI-assistant,VR_interaction,Malware Injection,1
2024-07-26 05:35:00,192.168.2.8,10.0.1.27,TCP,3745,11019,103.88,109.07,lecture,teacher,VR_interaction,Normal,0
2024-03-07 05:11:00,192.168.1.223,10.0.1.149,HTTP,12743,7265,3.22,66.96,quiz,admin,stream,Normal,0
2024-08-28 22:08:00,192.168.2.19,10.0.2.2,HTTPS,10443,5856,4.45,134.91,quiz,AI-assistant,login,Normal,0
2024-10-24 20:06:00,192.168.1.166,10.0.2.59,TCP,3635,13167,80.32,99.6,video,AI-assistant,submit_assignment,Spoofing,1
2024-02-13 07:14:00,192.168.2.134,10.0.1.87,UDP,21364,10733,70.33,58.61,lecture,AI-assistant,login,Normal,0
2024-02-08 21:04:00,192.168.0.61,10.0.1.80,UDP,20954,5613,43.23,94.7,video,learner,VR_interaction,Data Leakage,1
2024-01-18 04:23:00,192.168.0.35,10.0.1.30,TCP,1458,3989,21.57,58.91,quiz,teacher,login,Normal,0
2024-10-19 15:44:00,192.168.1.202,10.0.2.190,UDP,9798,2467,45.74,171.63,chat,teacher,stream,Normal,0
2024-05-25 17:13:00,192.168.0.94,10.0.0.144,WebRTC,6130,2756,86.18,73.73,VR-session,teacher,VR_interaction,Normal,0
2024-05-21 02:38:00,192.168.1.87,10.0.0.122,WebRTC,19256,13315,93.97,149.36,chat,teacher,submit_assignment,Normal,0
2024-05-06 19:10:00,192.168.0.144,10.0.2.58,TCP,23401,4146,37.21,110.59,chat,teacher,submit_assignment,Normal,0
2024-11-08 10:04:00,192.168.2.82,10.0.2.239,HTTPS,17054,8290,25.24,22.75,lecture,AI-assistant,discussion,Normal,0
2024-08-08 01:51:00,192.168.2.160,10.0.2.143,WebRTC,24085,16765,62.24,25.94,VR-session,learner,login,Normal,0
2024-01-12 03:44:00,192.168.1.252,10.0.0.49,HTTP,19683,17395,86.3,137.14,lecture,AI-assistant,discussion,DDoS,1
2024-07-27 16:42:00,192.168.0.125,10.0.1.102,HTTPS,19415,7877,44.86,75.13,chat,teacher,stream,Normal,0
2024-04-27 20:21:00,192.168.2.129,10.0.2.78,UDP,7434,6470,56.1,80.73,lecture,AI-assistant,discussion,Port Scan,1
2024-10-19 11:44:00,192.168.2.117,10.0.1.80,WebRTC,7421,2169,70.14,185.13,chat,learner,submit_assignment,Normal,0
2024-02-21 19:24:00,192.168.1.71,10.0.1.93,HTTP,16894,11627,46.07,12.72,video,teacher,discussion,Normal,0
2024-12-29 09:08:00,192.168.1.145,10.0.0.51,HTTPS,2850,9505,102.59,133.85,quiz,AI-assistant,stream,Normal,0
2024-10-10 05:54:00,192.168.0.17,10.0.1.82,TCP,2494,11345,37.59,52.07,video,admin,submit_assignment,Normal,0
2024-05-11 20:32:00,192.168.0.170,10.0.0.63,UDP,3541,10010,103.33,181.18,chat,admin,discussion,Normal,0
2024-01-19 14:19:00,192.168.2.93,10.0.0.31,HTTPS,21695,6379,89.7,43.17,quiz,learner,discussion,Normal,0
2024-04-30 00:40:00,192.168.1.116,10.0.0.76,WebRTC,9857,8195,107.02,152.7,VR-session,admin,VR_interaction,Normal,0
2024-03-11 17:13:00,192.168.0.195,10.0.1.142,TCP,12002,19665,27.96,61.39,lecture,AI-assistant,discussion,Normal,0
2024-04-22 08:40:00,192.168.2.49,10.0.1.71,UDP,21974,18360,105.53,13.64,video,learner,login,Port Scan,1
2024-06-05 03:40:00,192.168.0.118,10.0.1.119,UDP,11429,5127,31.86,121.93,quiz,admin,submit_assignment,Normal,0
2024-10-02 09:21:00,192.168.0.103,10.0.2.85,HTTP,6861,13980,43.27,190.59,video,AI-assistant,submit_assignment,Normal,0
2024-03-18 16:37:00,192.168.1.140,10.0.0.79,TCP,19545,1278,58.28,130.19,VR-session,learner,submit_assignment,Normal,0
2024-11-19 21:38:00,192.168.2.178,10.0.1.115,WebRTC,17375,12892,5.33,54.84,quiz,admin,discussion,Normal,0
2024-05-01 20:36:00,192.168.2.155,10.0.2.136,HTTPS,15601,19401,25.48,156.51,chat,AI-assistant,discussion,Normal,0
2024-07-13 16:58:00,192.168.1.92,10.0.0.176,HTTPS,5762,14962,25.05,50.99,video,admin,stream,Normal,0
2024-09-15 04:46:00,192.168.0.189,10.0.0.124,HTTP,1305,14347,8.45,43.34,lecture,admin,submit_assignment,Normal,0
2024-06-22 22:30:00,192.168.0.150,10.0.2.112,UDP,14475,11050,95.61,23.73,chat,teacher,login,Normal,0
2024-06-06 07:34:00,192.168.2.190,10.0.2.168,TCP,3357,8903,99.39,110.9,VR-session,admin,VR_interaction,Normal,0
2024-03-30 08:49:00,192.168.0.9,10.0.2.72,WebRTC,17520,18367,72.1,61.62,video,learner,discussion,Normal,0
2024-11-22 02:20:00,192.168.0.77,10.0.0.15,TCP,9998,18441,75.5,41.22,video,admin,submit_assignment,Normal,0
2024-07-07 04:30:00,192.168.2.205,10.0.1.22,TCP,11458,9218,84.74,126.23,quiz,learner,VR_interaction,Normal,0
2024-10-01 18:10:00,192.168.2.52,10.0.0.90,UDP,21161,7602,71.06,113.02,video,admin,submit_assignment,Normal,0
2024-03-17 22:53:00,192.168.2.221,10.0.1.196,TCP,10950,5953,63.59,131.53,video,admin,submit_assignment,Normal,0
2024-02-01 12:49:00,192.168.1.240,10.0.1.142,HTTP,7890,6595,75.58,179.84,quiz,teacher,stream,Normal,0
2024-09-05 18:40:00,192.168.0.202,10.0.1.164,UDP,7758,4100,116.85,126.41,lecture,teacher,discussion,Normal,0
2024-12-08 13:59:00,192.168.2.170,10.0.2.139,HTTP,14627,12299,11.31,173.41,quiz,teacher,VR_interaction,Normal,0
2024-01-22 10:08:00,192.168.2.253,10.0.2.239,WebRTC,2273,5613,63.54,34.1,VR-session,learner,submit_assignment,Data Leakage,1
2024-06-20 17:50:00,192.168.0.30,10.0.2.19,TCP,23387,18877,21.96,105.5,VR-session,learner,login,DDoS,1
2024-02-05 21:17:00,192.168.0.31,10.0.2.25,HTTP,21685,18315,90.91,184.16,VR-session,AI-assistant,submit_assignment,Normal,0
2024-04-13 16:47:00,192.168.2.125,10.0.1.52,TCP,7127,3286,75.66,153.28,video,admin,VR_interaction,Data Leakage,1
2024-03-11 09:22:00,192.168.2.114,10.0.1.149,HTTPS,18929,19200,80.03,82.6,VR-session,learner,stream,Malware Injection,1
2024-06-22 13:58:00,192.168.1.57,10.0.2.236,HTTP,3563,16004,39.81,75.61,lecture,AI-assistant,submit_assignment,Normal,0
2024-09-01 09:07:00,192.168.1.110,10.0.1.12,HTTPS,17245,8908,110.73,101.52,quiz,AI-assistant,discussion,Normal,0
2024-01-13 14:44:00,192.168.2.140,10.0.2.164,WebRTC,22257,14900,47.28,136.62,chat,AI-assistant,discussion,DDoS,1
2024-11-04 05:22:00,192.168.0.78,10.0.0.73,HTTPS,23876,2324,34.25,112.29,lecture,learner,login,Normal,0
2024-06-09 05:49:00,192.168.0.112,10.0.1.65,WebRTC,14734,17281,49.77,39.68,VR-session,learner,login,Normal,0
2024-07-12 14:11:00,192.168.2.167,10.0.2.77,TCP,1410,1460,50.06,183.45,VR-session,AI-assistant,VR_interaction,Normal,0
2024-05-27 14:01:00,192.168.2.205,10.0.2.219,WebRTC,7113,17623,109.59,168.97,quiz,teacher,submit_assignment,Normal,0
2024-05-01 17:40:00,192.168.1.147,10.0.2.225,UDP,11377,9275,66.37,66.12,lecture,AI-assistant,submit_assignment,Normal,0
2024-06-15 02:49:00,192.168.1.123,10.0.1.187,WebRTC,23908,8249,95.36,34.94,lecture,learner,stream,Normal,0
2024-06-04 13:20:00,192.168.0.248,10.0.2.178,TCP,7995,8770,105.66,78.96,video,AI-assistant,discussion,Normal,0
2024-07-21 13:20:00,192.168.2.52,10.0.1.241,HTTP,15044,12001,65.48,65.1,video,admin,discussion,Normal,0
2024-01-21 23:18:00,192.168.2.216,10.0.0.193,HTTPS,3393,12518,83.01,186.53,video,learner,login,Normal,0
2024-02-18 21:28:00,192.168.1.36,10.0.1.92,WebRTC,23193,17205,79.65,73.74,chat,learner,login,Normal,0
2024-11-24 23:15:00,192.168.1.2,10.0.1.210,HTTP,20571,3804,31.15,37.57,video,learner,VR_interaction,Normal,0
2024-06-11 00:33:00,192.168.1.199,10.0.2.26,TCP,5459,7607,114.53,148.69,chat,AI-assistant,discussion,Normal,0
2024-08-09 08:55:00,192.168.2.19,10.0.2.222,UDP,21689,1640,40.23,153.75,lecture,AI-assistant,submit_assignment,Normal,0
2024-09-24 21:00:00,192.168.0.153,10.0.0.111,WebRTC,7107,2769,71.58,176.05,quiz,AI-assistant,VR_interaction,Normal,0
2024-01-31 03:06:00,192.168.1.238,10.0.2.62,WebRTC,5656,2630,12.43,195.44,VR-session,AI-assistant,login,Normal,0
2024-08-28 06:06:00,192.168.0.121,10.0.0.246,WebRTC,22540,8674,77.52,40.36,quiz,admin,stream,Normal,0
2024-06-15 05:44:00,192.168.1.169,10.0.1.47,HTTPS,22080,17927,83.62,117.26,video,teacher,stream,Normal,0
2024-11-17 07:42:00,192.168.0.61,10.0.2.234,WebRTC,2196,4925,39.25,18.64,chat,AI-assistant,submit_assignment,Normal,0
2024-08-27 22:11:00,192.168.1.117,10.0.1.67,TCP,9221,2212,106.03,41.21,chat,teacher,VR_interaction,Normal,0
2024-10-07 20:48:00,192.168.2.218,10.0.1.211,UDP,11910,10007,104.91,90.5,quiz,AI-assistant,submit_assignment,Normal,0
2024-04-16 20:32:00,192.168.0.12,10.0.2.78,UDP,17136,3934,6.52,19.88,quiz,AI-assistant,submit_assignment,Normal,0
2024-04-05 03:27:00,192.168.0.85,10.0.2.235,UDP,5496,4625,70.76,187.99,chat,AI-assistant,VR_interaction,Normal,0
2024-08-23 09:17:00,192.168.0.14,10.0.1.224,HTTPS,17485,11576,80.83,96.82,quiz,teacher,discussion,Phishing,1
2024-02-09 13:21:00,192.168.2.248,10.0.1.205,UDP,19467,1826,77.78,113.17,video,AI-assistant,login,Spoofing,1
2024-11-12 01:49:00,192.168.0.221,10.0.0.20,UDP,11769,1708,112.51,19.51,video,learner,stream,Normal,0
2024-04-08 12:32:00,192.168.1.26,10.0.0.51,UDP,12330,15367,7.43,108.19,chat,AI-assistant,VR_interaction,Normal,0
2024-10-29 22:06:00,192.168.2.183,10.0.0.93,HTTPS,9993,8075,115.2,187.34,VR-session,learner,discussion,Normal,0
2024-11-12 15:49:00,192.168.1.237,10.0.2.97,WebRTC,13675,16765,114.74,191.96,chat,learner,submit_assignment,Normal,0
2024-11-15 11:03:00,192.168.2.136,10.0.1.117,UDP,19001,18932,79.68,120.21,lecture,admin,submit_assignment,Normal,0
2024-08-11 04:34:00,192.168.2.199,10.0.0.24,TCP,11991,10888,109.1,11.8,VR-session,AI-assistant,stream,Normal,0
2024-07-16 18:41:00,192.168.1.37,10.0.2.135,TCP,21500,14299,44.57,86.92,quiz,teacher,stream,Normal,0
2024-06-25 18:14:00,192.168.1.98,10.0.1.208,HTTPS,9267,9403,60.47,189.66,quiz,AI-assistant,stream,Phishing,1
2024-12-01 12:12:00,192.168.1.129,10.0.0.249,HTTPS,9101,11340,73.64,149.07,VR-session,teacher,submit_assignment,Normal,0
2024-10-18 10:16:00,192.168.0.47,10.0.1.219,UDP,19316,19739,109.02,168.11,chat,AI-assistant,login,Phishing,1
2024-11-21 19:04:00,192.168.0.226,10.0.1.26,HTTP,22034,6253,3.22,48.64,video,admin,submit_assignment,Data Leakage,1
2024-03-13 14:39:00,192.168.0.156,10.0.1.117,HTTPS,15465,11629,13.83,45.81,VR-session,AI-assistant,login,Normal,0
2024-05-14 15:36:00,192.168.0.17,10.0.1.99,HTTPS,15492,5449,61.2,82.36,quiz,admin,stream,Normal,0
2024-10-14 18:52:00,192.168.2.92,10.0.0.126,TCP,4898,1657,81.53,77.28,quiz,teacher,login,Normal,0
2024-06-20 19:42:00,192.168.1.231,10.0.0.98,UDP,13553,11548,52.23,45.08,chat,learner,submit_assignment,Normal,0
2024-12-13 01:47:00,192.168.2.97,10.0.1.116,HTTP,16803,17298,85.93,189.58,lecture,learner,stream,Port Scan,1
2024-01-18 01:56:00,192.168.0.110,10.0.2.123,UDP,11189,14862,90.34,69.15,chat,admin,VR_interaction,Normal,0
2024-02-03 11:41:00,192.168.0.147,10.0.0.37,HTTP,5385,1249,57.85,56.43,video,AI-assistant,stream,Normal,0
2024-05-15 10:18:00,192.168.0.183,10.0.0.31,TCP,11202,7499,87.26,153.85,lecture,AI-assistant,login,DDoS,1
2024-12-02 09:19:00,192.168.2.40,10.0.1.76,UDP,12063,5274,3.77,151.61,video,admin,VR_interaction,Normal,0
2024-09-22 18:56:00,192.168.2.252,10.0.0.183,WebRTC,22316,6817,83.05,68.59,lecture,AI-assistant,submit_assignment,Normal,0
2024-02-02 23:28:00,192.168.1.158,10.0.0.167,WebRTC,14186,8735,66.09,76.61,video,AI-assistant,VR_interaction,Normal,0
2024-04-22 23:57:00,192.168.2.139,10.0.2.201,HTTPS,1160,17999,114.37,12.29,lecture,AI-assistant,stream,Normal,0
2024-01-31 07:51:00,192.168.2.217,10.0.1.115,HTTPS,22835,11994,110.27,72.63,quiz,AI-assistant,VR_interaction,Normal,0
2024-11-05 20:27:00,192.168.0.2,10.0.1.64,UDP,5508,5440,95.82,194.39,video,teacher,submit_assignment,Normal,0
2024-04-25 23:08:00,192.168.0.232,10.0.2.4,UDP,11079,1216,94.87,111.76,VR-session,teacher,submit_assignment,Normal,0
2024-06-09 14:47:00,192.168.1.204,10.0.0.164,HTTP,2945,5184,19.48,124.09,video,admin,discussion,Normal,0
2024-01-25 16:38:00,192.168.1.41,10.0.1.101,TCP,13032,17226,45.37,137.75,VR-session,learner,discussion,Normal,0
2024-01-28 18:18:00,192.168.1.254,10.0.1.120,UDP,15741,12687,82.75,174.99,chat,admin,submit_assignment,Normal,0
2024-08-22 06:01:00,192.168.0.32,10.0.0.27,WebRTC,14806,14255,43.73,84.25,lecture,teacher,discussion,Normal,0
2024-10-01 00:27:00,192.168.0.77,10.0.0.89,HTTP,1511,8319,41.91,20.02,lecture,learner,discussion,Phishing,1
2024-07-31 14:45:00,192.168.2.29,10.0.0.128,WebRTC,12356,3897,117.98,173.66,quiz,AI-assistant,stream,Normal,0
2024-10-12 11:12:00,192.168.2.249,10.0.0.245,HTTPS,18390,14184,112.44,176.72,video,admin,login,DDoS,1
2024-08-13 11:53:00,192.168.1.130,10.0.1.27,WebRTC,3874,15812,55.45,113.72,VR-session,AI-assistant,login,Normal,0
2024-08-17 17:53:00,192.168.1.195,10.0.1.189,HTTPS,13548,4997,90.01,92.75,video,AI-assistant,stream,Normal,0
2024-04-06 21:51:00,192.168.2.106,10.0.1.14,HTTPS,7105,6232,2.97,56.9,video,admin,stream,Normal,0
2024-06-06 12:14:00,192.168.2.251,10.0.1.173,TCP,8605,624,26.0,154.05,lecture,AI-assistant,stream,Spoofing,1
2024-09-21 09:08:00,192.168.1.152,10.0.1.120,TCP,24836,4327,19.45,128.43,chat,teacher,discussion,Normal,0
2024-09-26 22:38:00,192.168.0.55,10.0.2.56,WebRTC,10891,18489,29.38,87.33,chat,learner,login,Normal,0
2024-08-01 04:29:00,192.168.1.66,10.0.1.182,HTTP,5111,11897,76.78,133.94,video,admin,VR_interaction,Normal,0
2024-08-05 21:37:00,192.168.1.37,10.0.2.29,WebRTC,7821,5989,86.68,184.88,video,AI-assistant,stream,Normal,0
2024-06-03 10:50:00,192.168.1.26,10.0.2.121,HTTPS,14576,14064,15.13,69.35,VR-session,admin,stream,Normal,0
